Name,Dense Accuracy,GMP Acc layer4.2.conv3-layer4.2.conv3,RANDOM Acc layer4.2.conv3-layer4.2.conv3,GMP Acc layer4.1.conv3-layer4.2.conv3,RANDOM Acc layer4.1.conv3-layer4.2.conv3,GMP Acc layer4.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer4.0.shortcut.0-layer4.2.conv3,GMP Acc layer4.0.conv3-layer4.2.conv3,RANDOM Acc layer4.0.conv3-layer4.2.conv3,GMP Acc layer3.5.conv3-layer4.2.conv3,RANDOM Acc layer3.5.conv3-layer4.2.conv3,GMP Acc layer3.4.conv3-layer4.2.conv3,RANDOM Acc layer3.4.conv3-layer4.2.conv3,GMP Acc layer3.3.conv3-layer4.2.conv3,RANDOM Acc layer3.3.conv3-layer4.2.conv3,GMP Acc layer3.2.conv3-layer4.2.conv3,RANDOM Acc layer3.2.conv3-layer4.2.conv3,GMP Acc layer3.1.conv3-layer4.2.conv3,RANDOM Acc layer3.1.conv3-layer4.2.conv3,GMP Acc layer3.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer3.0.shortcut.0-layer4.2.conv3,GMP Acc layer3.0.conv3-layer4.2.conv3,RANDOM Acc layer3.0.conv3-layer4.2.conv3,GMP Acc layer2.3.conv3-layer4.2.conv3,RANDOM Acc layer2.3.conv3-layer4.2.conv3,GMP Acc layer2.2.conv3-layer4.2.conv3,RANDOM Acc layer2.2.conv3-layer4.2.conv3,GMP Acc layer2.1.conv3-layer4.2.conv3,RANDOM Acc layer2.1.conv3-layer4.2.conv3,GMP Acc layer2.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer2.0.shortcut.0-layer4.2.conv3,GMP Acc layer2.0.conv3-layer4.2.conv3,RANDOM Acc layer2.0.conv3-layer4.2.conv3,GMP Acc layer1.2.conv3-layer4.2.conv3,RANDOM Acc layer1.2.conv3-layer4.2.conv3,GMP Acc layer1.1.conv3-layer4.2.conv3,RANDOM Acc layer1.1.conv3-layer4.2.conv3,GMP Acc layer1.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer1.0.shortcut.0-layer4.2.conv3,GMP Acc layer1.0.conv3-layer4.2.conv3,RANDOM Acc layer1.0.conv3-layer4.2.conv3,GMP Acc layer4.2.conv2-layer4.2.conv2,RANDOM Acc layer4.2.conv2-layer4.2.conv2,GMP Acc layer4.2.conv1-layer4.2.conv2,RANDOM Acc layer4.2.conv1-layer4.2.conv2,GMP Acc layer4.1.conv2-layer4.2.conv2,RANDOM Acc layer4.1.conv2-layer4.2.conv2,GMP Acc layer4.1.conv1-layer4.2.conv2,RANDOM Acc layer4.1.conv1-layer4.2.conv2,GMP Acc layer4.0.conv2-layer4.2.conv2,RANDOM Acc layer4.0.conv2-layer4.2.conv2,GMP Acc layer4.0.conv1-layer4.2.conv2,RANDOM Acc layer4.0.conv1-layer4.2.conv2,GMP Acc layer3.5.conv2-layer4.2.conv2,RANDOM Acc layer3.5.conv2-layer4.2.conv2,GMP Acc layer3.5.conv1-layer4.2.conv2,RANDOM Acc layer3.5.conv1-layer4.2.conv2,GMP Acc layer3.4.conv2-layer4.2.conv2,RANDOM Acc layer3.4.conv2-layer4.2.conv2,GMP Acc layer3.4.conv1-layer4.2.conv2,RANDOM Acc layer3.4.conv1-layer4.2.conv2,GMP Acc layer3.3.conv2-layer4.2.conv2,RANDOM Acc layer3.3.conv2-layer4.2.conv2,GMP Acc layer3.3.conv1-layer4.2.conv2,RANDOM Acc layer3.3.conv1-layer4.2.conv2,GMP Acc layer3.2.conv2-layer4.2.conv2,RANDOM Acc layer3.2.conv2-layer4.2.conv2,GMP Acc layer3.2.conv1-layer4.2.conv2,RANDOM Acc layer3.2.conv1-layer4.2.conv2,GMP Acc layer3.1.conv2-layer4.2.conv2,RANDOM Acc layer3.1.conv2-layer4.2.conv2,GMP Acc layer3.1.conv1-layer4.2.conv2,RANDOM Acc layer3.1.conv1-layer4.2.conv2,GMP Acc layer3.0.conv2-layer4.2.conv2,RANDOM Acc layer3.0.conv2-layer4.2.conv2,GMP Acc layer3.0.conv1-layer4.2.conv2,RANDOM Acc layer3.0.conv1-layer4.2.conv2,GMP Acc layer2.3.conv2-layer4.2.conv2,RANDOM Acc layer2.3.conv2-layer4.2.conv2,GMP Acc layer2.3.conv1-layer4.2.conv2,RANDOM Acc layer2.3.conv1-layer4.2.conv2,GMP Acc layer2.2.conv2-layer4.2.conv2,RANDOM Acc layer2.2.conv2-layer4.2.conv2,GMP Acc layer2.2.conv1-layer4.2.conv2,RANDOM Acc layer2.2.conv1-layer4.2.conv2,GMP Acc layer2.1.conv2-layer4.2.conv2,RANDOM Acc layer2.1.conv2-layer4.2.conv2,GMP Acc layer2.1.conv1-layer4.2.conv2,RANDOM Acc layer2.1.conv1-layer4.2.conv2,GMP Acc layer2.0.conv2-layer4.2.conv2,RANDOM Acc layer2.0.conv2-layer4.2.conv2,GMP Acc layer2.0.conv1-layer4.2.conv2,RANDOM Acc layer2.0.conv1-layer4.2.conv2,GMP Acc layer1.2.conv2-layer4.2.conv2,RANDOM Acc layer1.2.conv2-layer4.2.conv2,GMP Acc layer1.2.conv1-layer4.2.conv2,RANDOM Acc layer1.2.conv1-layer4.2.conv2,GMP Acc layer1.1.conv2-layer4.2.conv2,RANDOM Acc layer1.1.conv2-layer4.2.conv2,GMP Acc layer1.1.conv1-layer4.2.conv2,RANDOM Acc layer1.1.conv1-layer4.2.conv2,GMP Acc layer1.0.conv2-layer4.2.conv2,RANDOM Acc layer1.0.conv2-layer4.2.conv2,GMP Acc layer1.0.conv1-layer4.2.conv2,RANDOM Acc layer1.0.conv1-layer4.2.conv2
resnet50_normal_cifar10_rf_level_2_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.65.pth,92.65,92.61,92.49,92.41,91.43,91.65,86.75,88.73,10.0,86.13,10.05,82.67,10.0,76.9,10.0,69.28,10.0,62.97,10.0,53.25,10.0,42.1,10.0,36.7,10.0,32.72,10.0,27.18,10.0,21.76,10.0,18.23,10.0,17.3,10.0,16.59,10.0,16.18,10.0,15.98,10.0,92.65,92.4,92.51,92.39,92.31,90.77,91.97,90.65,91.26,77.05,90.67,71.2,90.18,53.82,89.42,43.07,88.68,24.86,87.19,19.33,86.04,13.33,84.14,12.9,81.18,10.59,79.5,10.35,75.95,10.01,72.64,10.03,65.34,10.0,62.44,10.0,58.11,10.0,56.47,10.0,51.51,10.0,49.96,10.0,44.57,10.0,41.74,10.0,39.05,10.0,36.95,10.0,34.91,10.0,34.67,10.0,33.35,10.0,32.43,10.0,30.89,10.0,30.5,10.0
resnet50_normal_cifar10_rf_level_2_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.66.pth,92.66,92.51,92.21,92.2,90.95,91.58,86.69,89.28,13.68,87.96,11.47,85.93,10.15,82.14,10.03,75.91,10.0,67.53,10.0,59.89,10.0,48.26,10.0,44.25,10.0,38.03,10.0,34.14,10.0,28.66,10.0,24.95,10.0,24.63,10.0,23.71,10.0,22.34,10.0,21.95,10.0,92.61,92.21,92.49,92.22,92.36,90.72,91.88,90.5,91.03,75.3,90.18,69.53,89.62,59.18,89.17,50.64,88.36,37.77,87.81,27.67,86.31,21.33,84.3,17.63,81.09,14.81,78.79,14.1,73.84,10.36,71.04,10.32,62.38,10.0,58.72,10.0,53.79,10.0,51.42,10.0,46.18,10.0,44.97,10.0,41.57,10.0,39.84,10.0,35.91,10.0,33.1,10.0,31.83,10.0,30.91,10.0,29.31,10.0,29.07,10.0,28.77,10.0,28.57,10.0
resnet50_normal_cifar10_rf_level_2_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.8.pth,92.8,92.79,92.58,92.61,91.79,91.59,88.13,88.56,14.06,86.6,11.37,84.05,10.13,79.03,10.02,70.74,10.0,62.89,10.0,55.66,10.0,41.31,10.0,36.22,10.0,33.61,10.0,29.77,10.0,23.91,10.0,20.9,10.0,18.59,10.0,17.18,10.0,16.63,10.0,15.9,10.0,92.78,92.56,92.58,92.46,92.43,91.17,92.19,90.96,91.35,79.15,90.54,74.38,89.77,56.74,89.21,47.08,88.29,36.47,87.59,33.4,85.95,27.99,85.08,24.05,82.68,20.62,80.65,19.31,76.52,17.16,74.75,16.69,63.56,12.16,59.57,12.33,55.22,11.14,53.61,13.67,48.27,11.32,46.17,13.95,43.04,13.87,41.12,14.14,37.6,13.66,36.77,10.85,36.21,13.82,35.29,10.94,33.95,11.74,33.56,11.07,32.5,12.98,31.85,12.8
