Name,Dense Accuracy,Pruned Accuracy,Dense ECE,Pruned ECE
resnet_small_normal_small_imagenet_seed.9_rf_level_7_recording_200_test_acc_51.51.pth,51.51,50.96,3.7758249789476395,3.747336193919182
resnet_small_normal_small_imagenet_seed.1_rf_level_7_recording_200_test_acc_51.82.pth,51.82,51.25,3.586835414171219,3.5567790269851685
resnet_small_normal_small_imagenet_seed.2_rf_level_7_recording_200_test_acc_51.77.pth,51.77,51.24,3.6098435521125793,3.695540502667427
resnet_small_normal_small_imagenet_seed.3_rf_level_7_recording_200_test_acc_51.66.pth,51.66,51.24,3.9764199405908585,3.3979441970586777
