Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,75630100800.0,24.778175354003906,40.74,24.614139556884766,28.48
0,98319131040.0,6.404269695281982,91.48,5.884629726409912,64.08
10,325209433440.0,1.3890819549560547,99.32,1.9866814613342285,71.26
20,552099735840.0,0.8174245953559875,99.56,2.001129627227783,71.74
30,778990038240.0,0.5821903347969055,99.7,1.9059685468673706,71.94
40,1005880340640.0,0.4725610911846161,99.84,1.975196123123169,72.12
50,1232770643040.0,0.3999442160129547,99.76,2.0267887115478516,71.98
60,1459660945440.0,0.3628997504711151,99.82,2.177694082260132,72.03
70,1686551247840.0,0.30670273303985596,99.84,2.1220927238464355,72.12
80,1913441550240.0,0.282243549823761,99.88,2.1985695362091064,72.07
90,2140331852640.0,0.28199759125709534,99.9,2.2699167728424072,72.18
100,2344533124800.0,0.25908786058425903,99.82,2.323298215866089,72.25
