Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,18.6043643951416,11.6,19.077098846435547,13.22
0,13199201280.0,5.445944309234619,72.74,5.4988203048706055,69.79
10,145191214080.0,4.3394856452941895,82.84,5.880897521972656,79.01
20,277183226880.0,3.742363452911377,86.6,6.1543288230896,82.71
30,409175239680.0,3.2394676208496094,90.22,6.088809490203857,85.46
40,541167252480.0,3.3188960552215576,92.82,5.738687992095947,87.58
50,673159265280.0,4.532354831695557,94.76,4.036065578460693,88.56
60,805151278080.0,3.0667471885681152,95.94,5.235603332519531,89.5
70,937143290880.0,2.717083215713501,96.6,3.9691107273101807,89.81
80,1069135303680.0,3.838088035583496,97.1,7.330031871795654,90.3
90,1201127316480.0,3.8894407749176025,97.58,6.6468048095703125,90.43
100,1319920128000.0,3.114980697631836,97.92,7.182884693145752,90.63
