Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161559184.0,0.593085527420044,9.93971752905054e-07,62.34,0.5709567666053772,1.182628466267488e-06,63.09
0,5008334704.0,0.5415581464767456,7.862228699195839e-07,66.28,0.5164967775344849,1.12727400392032e-06,67.88
10,53476089904.0,0.22779005765914917,7.307490363928082e-07,86.98,0.25398239493370056,7.610980787831068e-07,85.44
20,101943845104.0,0.22069723904132843,7.927060323709156e-07,87.54,0.24989654123783112,7.953739213917288e-07,85.62
30,150411600304.0,0.2114851176738739,9.562670584273292e-07,86.96,0.24434113502502441,8.663245694151556e-07,85.66
40,198879355504.0,0.18842485547065735,1.2396750435073045e-06,87.72,0.22480393946170807,1.4309742937257397e-06,85.45
50,247347110704.0,0.16789138317108154,1.9592328044382157e-06,87.3,0.21606393158435822,2.2089834601501934e-06,85.49
60,295814865904.0,0.1639818549156189,2.0669499463110697e-06,87.42,0.21210266649723053,2.3641507596039446e-06,85.57
70,344282621104.0,0.16034039855003357,1.7825540226112935e-06,88.1,0.2111230343580246,2.6413736122776754e-06,85.66
80,392750376304.0,0.14369989931583405,2.8957599624845898e-06,88.08,0.19723817706108093,3.893498160323361e-06,85.92
90,441218131504.0,0.12254951894283295,4.631646334019024e-06,88.56,0.19834396243095398,5.188634531805292e-06,86.4
