Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,1.0,1.0,1.0,1.0,0.9410085082054138,71.5,71.43,1.0,1.0,0.9519558548927307
0.95,1.0,1.0,1.0,1.0,0.9410136938095093,71.4,71.43,1.0,1.0,0.9519606232643127
0.95,1.0,1.0,1.0,1.0,0.9410244226455688,71.38,71.43,1.0,1.0,0.9519527554512024
0.95,1.0,1.0,1.0,1.0,0.9410228133201599,71.41,71.43,1.0,1.0,0.9519456028938293
0.95,1.0,1.0,1.0,1.0,0.941023051738739,71.43,71.43,1.0,1.0,0.9519426226615906
0.95,1.0,1.0,1.0,1.0,0.9410101771354675,71.48,71.43,1.0,1.0,0.9519578218460083
0.95,1.0,1.0,1.0,1.0,0.9410172700881958,71.44,71.43,1.0,1.0,0.9519639015197754
0.95,1.0,1.0,1.0,1.0,0.9410190582275391,71.45,71.43,1.0,1.0,0.95194411277771
0.95,1.0,1.0,1.0,1.0,0.9410132765769958,71.44,71.43,1.0,1.0,0.9519518613815308
0.95,1.0,1.0,1.0,1.0,0.941011905670166,71.42,71.43,1.0,1.0,0.9519538283348083
