Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,13.22,14.76,22.74,90.14,0.8760746121406555,94.95,95.1,10.0,10.0,0.9803683757781982
0.95,13.22,18.04,26.07,90.18,0.876140296459198,95.1,95.1,10.0,10.0,0.9803584218025208
0.95,13.22,12.48,23.57,90.16,0.8761488795280457,95.05,95.1,10.0,10.0,0.980344295501709
0.95,13.22,16.3,29.12,90.18,0.8761089444160461,95.02,95.1,10.0,10.0,0.9803565740585327
0.95,13.22,14.87,24.87,90.14,0.8760788440704346,95.06,95.1,10.0,10.0,0.9803613424301147
0.95,13.22,18.06,26.9,90.19,0.876108705997467,95.02,95.1,10.0,10.0,0.9803540110588074
0.95,13.22,15.16,23.87,90.17,0.8760987520217896,95.09,95.1,10.0,10.0,0.980326235294342
0.95,13.22,14.74,26.88,90.18,0.8761525750160217,94.96,95.1,10.0,10.0,0.9803431034088135
0.95,13.22,14.27,25.44,90.15,0.8760625123977661,95.03,95.1,10.0,10.0,0.9803484082221985
0.95,13.22,16.89,24.07,90.18,0.8761004209518433,95.04,95.1,10.0,10.0,0.9803480505943298
