Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,90.05,93.62,91.67,95.39,0.1542971134185791,95.05,95.4,10.0,11.98,0.9939480423927307
0.8,90.05,94.2,91.55,95.39,0.15446437895298004,94.97,95.4,10.0,11.75,0.9939724206924438
0.8,90.05,93.89,91.83,95.39,0.15452755987644196,94.98,95.4,10.0,11.7,0.9939351081848145
0.8,90.05,93.97,91.83,95.39,0.15451547503471375,95.19,95.4,10.0,12.0,0.9939586520195007
0.8,90.05,94.04,91.76,95.38,0.15443681180477142,95.16,95.4,10.0,12.07,0.9939625263214111
0.8,90.05,93.62,92.58,95.39,0.15455082058906555,95.05,95.4,10.0,11.77,0.9939402937889099
0.8,90.05,93.93,91.83,95.39,0.15456075966358185,94.82,95.4,10.0,12.14,0.9939632415771484
0.8,90.05,92.93,91.55,95.39,0.15451350808143616,95.04,95.4,10.0,11.89,0.9939677715301514
0.8,90.05,93.93,91.77,95.39,0.1544647365808487,95.12,95.4,10.01,11.97,0.9939565062522888
0.8,90.05,93.8,92.11,95.38,0.15435752272605896,94.95,95.4,10.0,12.02,0.9939215183258057
