Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,69.95,69.4,1.0,71.43,0.10993561893701553,71.16,71.43,1.0,1.0,0.915297269821167
0.7,69.95,69.59,1.0,71.43,0.1099066510796547,70.92,71.43,1.0,1.0,0.9152885675430298
0.7,69.95,69.7,1.0,71.43,0.10990147292613983,71.14,71.43,1.0,1.0,0.9153093099594116
0.7,69.95,69.5,1.0,71.43,0.1098736897110939,70.95,71.43,1.0,1.0,0.9152804017066956
0.7,69.95,69.83,1.0,71.43,0.10986164212226868,71.15,71.43,1.0,1.0,0.915290355682373
0.7,69.95,69.49,1.0,71.43,0.109787717461586,71.11,71.43,1.0,1.0,0.9152485728263855
0.7,69.95,69.84,1.0,71.43,0.10992053896188736,71.23,71.43,1.0,1.0,0.9152589440345764
0.7,69.95,69.83,1.0,71.43,0.10995857417583466,71.29,71.43,1.0,1.0,0.915217399597168
0.7,69.95,69.77,1.0,71.43,0.10996504873037338,71.44,71.43,1.0,1.0,0.9152774214744568
0.7,69.95,69.5,1.0,71.43,0.10986427962779999,71.17,71.43,1.0,1.0,0.915253221988678
