Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,93.26,90.0,10.0,93.64,0.4527139663696289,93.55,93.66,10.0,15.0,0.9871029257774353
0.9,93.26,90.58,10.0,93.64,0.45265308022499084,93.65,93.66,10.0,14.98,0.9870982766151428
0.9,93.26,90.24,10.0,93.64,0.4527711570262909,93.57,93.66,10.0,15.15,0.9870772957801819
0.9,93.26,89.92,10.0,93.64,0.4528549313545227,93.58,93.66,10.0,14.92,0.9871058464050293
0.9,93.26,90.19,10.0,93.64,0.45279425382614136,93.56,93.66,10.0,14.96,0.9870998859405518
0.9,93.26,90.16,10.0,93.64,0.4528346657752991,93.59,93.66,10.0,14.95,0.9870930910110474
0.9,93.26,90.55,10.0,93.64,0.45285698771476746,93.56,93.66,10.0,14.94,0.9870882630348206
0.9,93.26,89.89,10.0,93.64,0.4527881145477295,93.56,93.66,10.0,14.93,0.9871037602424622
0.9,93.26,90.43,10.0,93.64,0.4527758061885834,93.62,93.66,10.0,14.97,0.9870951771736145
0.9,93.26,90.26,10.0,93.64,0.4529087245464325,93.49,93.66,10.0,14.92,0.9870889782905579
