Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,4.44,4.09,5.54,58.54,0.7643546462059021,76.8,76.93,1.76,2.29,0.9545088410377502
0.9,4.44,5.18,4.45,58.55,0.7642900347709656,76.98,76.93,1.67,2.33,0.9545387029647827
0.9,4.44,4.41,5.29,58.48,0.7643716931343079,76.78,76.93,1.68,2.29,0.9545160531997681
0.9,4.44,3.69,4.15,58.48,0.7643861174583435,76.96,76.93,1.45,2.32,0.9545370936393738
0.9,4.44,5.09,4.86,58.52,0.7642804384231567,76.91,76.93,1.56,2.34,0.9545440673828125
0.9,4.44,5.4,4.39,58.45,0.7643774747848511,76.75,76.93,1.82,2.31,0.9545347094535828
0.9,4.44,3.81,4.76,58.52,0.7643314599990845,76.91,76.93,1.49,2.31,0.9545342922210693
0.9,4.44,5.57,4.46,58.51,0.7643239498138428,76.65,76.93,2.16,2.32,0.9545049071311951
0.9,4.44,4.05,4.9,58.55,0.7644160985946655,77.0,76.93,1.98,2.33,0.9545290470123291
0.9,4.44,4.64,5.18,58.53,0.7643283605575562,76.73,76.93,1.58,2.3,0.9545251727104187
