Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.87,94.92,94.5,95.41,0.06423639506101608,95.07,95.4,12.67,12.02,0.9787775874137878
0.7,94.87,94.98,94.94,95.41,0.06419066339731216,95.23,95.4,10.68,12.21,0.9787967801094055
0.7,94.87,95.08,94.64,95.41,0.06415227055549622,95.22,95.4,13.7,12.44,0.978821337223053
0.7,94.87,94.82,94.76,95.41,0.06411978602409363,95.16,95.4,15.29,12.39,0.9788129925727844
0.7,94.87,95.01,94.74,95.41,0.06407816708087921,95.16,95.4,10.0,12.24,0.9787549376487732
0.7,94.87,94.94,94.82,95.41,0.06419075280427933,95.15,95.4,10.96,12.7,0.9788416624069214
0.7,94.87,95.02,94.82,95.41,0.06415021419525146,95.1,95.4,15.02,12.37,0.9788179397583008
0.7,94.87,95.06,94.73,95.41,0.06408452242612839,95.12,95.4,13.36,12.76,0.9788341522216797
0.7,94.87,95.12,94.65,95.41,0.06416784226894379,95.19,95.4,14.18,12.91,0.9788307547569275
0.7,94.87,94.94,94.48,95.41,0.06411843746900558,95.1,95.4,15.22,12.3,0.9787451028823853
