Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,88.87,19.04,10.0,93.69,0.6637494564056396,93.33,93.66,10.0,10.0,0.9962988495826721
0.95,88.87,19.12,10.0,93.69,0.6637458205223083,93.27,93.66,10.0,10.0,0.9962868690490723
0.95,88.87,18.43,10.0,93.69,0.6636211276054382,93.39,93.66,10.0,10.0,0.9962960481643677
0.95,88.87,19.62,10.0,93.69,0.663750946521759,93.44,93.66,10.0,10.0,0.9962827563285828
0.95,88.87,18.16,10.0,93.69,0.6637692451477051,93.47,93.66,10.0,10.0,0.9962956309318542
0.95,88.87,17.67,10.0,93.69,0.6637077331542969,93.24,93.66,10.0,10.0,0.9963006377220154
0.95,88.87,16.01,10.0,93.69,0.6637451648712158,93.39,93.66,10.0,10.0,0.996292233467102
0.95,88.87,18.82,10.0,93.69,0.6637101769447327,93.25,93.66,10.0,10.0,0.9962840676307678
0.95,88.87,18.91,10.0,93.69,0.6636513471603394,93.46,93.66,10.0,10.0,0.9962842464447021
0.95,88.87,18.31,10.0,93.69,0.6637552976608276,93.34,93.66,10.0,10.0,0.9962963461875916
