Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,84.47,74.8,56.93,95.05,0.5435640811920166,94.92,95.1,10.0,11.91,0.9873601198196411
0.9,84.47,70.24,58.16,95.04,0.5437107086181641,94.89,95.1,10.0,11.68,0.9873496890068054
0.9,84.47,72.17,61.33,95.04,0.5435433983802795,94.94,95.1,10.0,13.36,0.9873688220977783
0.9,84.47,73.36,55.89,95.06,0.5435690879821777,95.02,95.1,10.0,12.05,0.9873344302177429
0.9,84.47,72.68,57.28,95.04,0.543506920337677,94.96,95.1,10.0,11.81,0.9873580932617188
0.9,84.47,72.96,56.59,95.04,0.543531596660614,94.96,95.1,10.0,11.67,0.9873558282852173
0.9,84.47,71.17,56.52,95.05,0.5435593724250793,95.05,95.1,10.0,11.7,0.9873542785644531
0.9,84.47,70.05,57.0,95.05,0.5435389280319214,94.92,95.1,10.0,11.67,0.987355649471283
0.9,84.47,71.99,55.12,95.05,0.5435634255409241,95.04,95.1,10.0,11.79,0.9873512387275696
0.9,84.47,71.61,57.2,95.05,0.5436506867408752,95.12,95.1,10.0,11.93,0.9873597025871277
