Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.86,94.82,94.65,95.1,0.11600486189126968,95.02,95.1,37.44,50.03,0.9318251609802246
0.7,94.86,94.84,94.54,95.1,0.11601348966360092,95.08,95.1,42.81,49.98,0.9318485260009766
0.7,94.86,94.75,94.61,95.1,0.11603113263845444,95.0,95.1,40.28,50.05,0.9318253993988037
0.7,94.86,94.79,94.57,95.1,0.11601004749536514,95.04,95.1,45.48,50.23,0.9317821264266968
0.7,94.86,94.92,94.57,95.1,0.11595635116100311,95.15,95.1,45.24,50.09,0.9318224787712097
0.7,94.86,94.95,94.7,95.1,0.11599908024072647,95.1,95.1,42.67,50.24,0.9317868947982788
0.7,94.86,94.86,94.53,95.1,0.11605668812990189,95.03,95.1,46.68,49.92,0.9318333268165588
0.7,94.86,94.74,94.68,95.1,0.11596664041280746,95.04,95.1,48.05,49.9,0.931836724281311
0.7,94.86,94.86,94.55,95.1,0.11597641557455063,95.1,95.1,40.12,50.0,0.9318433403968811
0.7,94.86,94.8,94.74,95.1,0.1160190999507904,95.02,95.1,36.96,50.19,0.9317671656608582
