Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,6.27,4.55,1.0,70.44,0.7334914207458496,70.78,71.43,1.0,1.0,0.9880125522613525
0.95,6.27,4.95,1.0,70.41,0.7334296703338623,71.12,71.43,1.0,1.0,0.988015353679657
0.95,6.27,5.02,1.0,70.41,0.7334026098251343,70.83,71.43,1.0,1.0,0.9880307912826538
0.95,6.27,5.25,1.0,70.4,0.7334304451942444,70.95,71.43,1.0,1.0,0.9880259037017822
0.95,6.27,4.93,1.0,70.41,0.7334375977516174,70.82,71.43,1.0,1.0,0.9880163669586182
0.95,6.27,4.33,1.0,70.35,0.7333757877349854,71.33,71.43,1.0,1.0,0.9880319833755493
0.95,6.27,4.51,1.0,70.42,0.7333506345748901,71.1,71.43,1.0,1.0,0.9880204200744629
0.95,6.27,4.51,1.0,70.4,0.7333911061286926,71.57,71.43,1.0,1.0,0.9880165457725525
0.95,6.27,5.25,1.0,70.45,0.7334522008895874,70.85,71.43,1.0,1.0,0.9880165457725525
0.95,6.27,4.53,1.0,70.44,0.733487606048584,70.78,71.43,1.0,1.0,0.9880214929580688
