Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,84.47,80.15,67.02,95.02,0.6116896271705627,95.09,95.1,10.37,14.82,0.9754576086997986
0.9,84.47,77.92,66.35,95.02,0.6117162108421326,94.98,95.1,10.97,14.71,0.9755089282989502
0.9,84.47,79.34,65.34,95.02,0.6117185354232788,95.01,95.1,10.3,14.71,0.9755022525787354
0.9,84.47,80.18,64.74,95.0,0.6116414070129395,95.14,95.1,10.54,14.73,0.9754957556724548
0.9,84.47,76.57,63.72,95.02,0.6117101311683655,95.08,95.1,11.26,14.66,0.9754867553710938
0.9,84.47,81.42,66.27,95.01,0.6116310954093933,94.94,95.1,12.03,14.63,0.9754865169525146
0.9,84.47,79.72,65.42,95.03,0.6117709875106812,95.05,95.1,10.61,14.93,0.9754948616027832
0.9,84.47,79.89,64.97,95.02,0.6117260456085205,95.06,95.1,11.28,14.94,0.9754949808120728
0.9,84.47,78.9,65.42,95.01,0.6115577220916748,95.07,95.1,11.74,14.73,0.9754889607429504
0.9,84.47,80.33,65.82,95.01,0.6116591095924377,95.08,95.1,12.56,14.56,0.9754839539527893
