Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,93.65,93.59,10.0,93.66,0.014789186418056488,93.66,93.66,10.0,19.63,0.9371536374092102
0.6,93.65,93.53,10.0,93.66,0.014826010912656784,93.58,93.66,10.0,19.63,0.9371514320373535
0.6,93.65,93.6,10.0,93.66,0.014785493724048138,93.68,93.66,10.0,19.56,0.9372075200080872
0.6,93.65,93.64,10.0,93.66,0.01479023415595293,93.63,93.66,10.0,19.58,0.9371879696846008
0.6,93.65,93.61,10.0,93.66,0.014733947813510895,93.73,93.66,10.0,19.59,0.9371833801269531
0.6,93.65,93.57,10.0,93.66,0.014785293489694595,93.64,93.66,10.0,19.56,0.9371951818466187
0.6,93.65,93.62,10.0,93.66,0.014800213277339935,93.68,93.66,10.0,19.58,0.9371880888938904
0.6,93.65,93.63,10.0,93.66,0.01475874800235033,93.66,93.66,10.0,19.62,0.937138557434082
0.6,93.65,93.67,10.0,93.66,0.014785044826567173,93.7,93.66,10.0,19.55,0.9372047781944275
0.6,93.65,93.57,10.0,93.66,0.014699168503284454,93.61,93.66,10.0,19.59,0.9371851682662964
