Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,13.22,14.72,15.23,55.95,0.9284675121307373,95.05,95.1,10.0,10.1,0.9614193439483643
0.95,13.22,13.88,16.11,55.94,0.9284505844116211,95.02,95.1,10.0,10.1,0.9614232182502747
0.95,13.22,13.63,15.02,55.97,0.9284726977348328,95.04,95.1,10.01,10.1,0.961410641670227
0.95,13.22,14.43,14.9,55.96,0.9284651279449463,95.1,95.1,10.0,10.1,0.9614152312278748
0.95,13.22,12.84,14.75,55.8,0.9284909963607788,95.04,95.1,10.0,10.1,0.961412250995636
0.95,13.22,13.28,15.41,55.99,0.9284709095954895,95.11,95.1,10.01,10.1,0.9614196419715881
0.95,13.22,14.1,14.52,55.97,0.9284665584564209,95.04,95.1,10.0,10.1,0.9614206552505493
0.95,13.22,13.58,15.75,55.97,0.9284536838531494,95.06,95.1,10.01,10.1,0.9614353179931641
0.95,13.22,14.18,16.22,55.99,0.9284548759460449,95.03,95.1,10.02,10.1,0.9614130258560181
0.95,13.22,13.46,15.9,55.8,0.9284921884536743,95.08,95.1,10.0,10.1,0.9614199995994568
