Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,70.25,69.47,70.64,76.82,0.3295743465423584,76.96,76.93,4.02,6.21,0.9010276794433594
0.7,70.25,70.28,70.52,76.84,0.3296467065811157,76.82,76.93,7.12,6.3,0.9010589122772217
0.7,70.25,70.72,70.37,76.81,0.32955536246299744,76.56,76.93,5.0,6.34,0.900990903377533
0.7,70.25,69.91,69.95,76.8,0.3295106589794159,76.83,76.93,7.29,6.31,0.9010590314865112
0.7,70.25,69.92,70.13,76.84,0.32947805523872375,76.91,76.93,3.66,6.3,0.9009960293769836
0.7,70.25,69.82,70.44,76.8,0.32950112223625183,76.87,76.93,4.29,6.21,0.9010286927223206
0.7,70.25,70.06,70.27,76.83,0.32957524061203003,76.68,76.93,5.89,6.28,0.9010761976242065
0.7,70.25,69.6,70.16,76.83,0.3294885754585266,76.85,76.93,6.82,6.51,0.9009702205657959
0.7,70.25,70.24,70.2,76.82,0.3295898735523224,76.73,76.93,3.84,6.22,0.9010368585586548
0.7,70.25,70.05,70.03,76.83,0.3296162784099579,76.64,76.93,8.87,6.23,0.9010227918624878
