Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,52.99,53.33,53.55,76.06,0.5105849504470825,76.63,76.93,1.94,1.88,0.931032657623291
0.8,52.99,52.53,54.19,76.05,0.5104947090148926,76.76,76.93,2.47,1.88,0.9309808611869812
0.8,52.99,52.55,54.5,76.05,0.5104435086250305,76.85,76.93,1.9,1.87,0.9309839010238647
0.8,52.99,52.37,53.09,76.01,0.5104176998138428,76.87,76.93,1.71,1.86,0.9310240745544434
0.8,52.99,53.79,53.91,76.05,0.5105241537094116,77.0,76.93,1.69,1.86,0.9309391975402832
0.8,52.99,51.23,53.97,76.07,0.5105376839637756,76.75,76.93,2.39,1.85,0.9309695363044739
0.8,52.99,49.38,54.02,76.03,0.5103809237480164,76.74,76.93,1.97,1.85,0.9309727549552917
0.8,52.99,50.74,53.38,76.05,0.5104511976242065,76.75,76.93,1.86,1.87,0.9309884309768677
0.8,52.99,52.3,53.76,76.04,0.5105608105659485,77.07,76.93,2.29,1.85,0.9309695363044739
0.8,52.99,53.32,54.39,76.06,0.5104910731315613,76.87,76.93,2.76,1.88,0.9309855103492737
