Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,76.25,76.34,76.09,76.92,0.041278108954429626,76.88,76.93,2.9,5.63,0.906525194644928
0.5,76.25,76.07,76.1,76.93,0.0413191132247448,76.64,76.93,2.78,5.64,0.9064568281173706
0.5,76.25,76.02,75.77,76.93,0.041321054100990295,76.72,76.93,2.82,5.64,0.9064595699310303
0.5,76.25,75.83,76.2,76.93,0.04135231301188469,76.67,76.93,2.95,5.69,0.906444251537323
0.5,76.25,76.42,76.14,76.93,0.0413237102329731,76.85,76.93,1.97,5.63,0.9064985513687134
0.5,76.25,75.82,76.43,76.93,0.041311100125312805,76.66,76.93,3.59,5.64,0.9064657688140869
0.5,76.25,75.75,75.91,76.93,0.041321348398923874,76.35,76.93,2.77,5.66,0.9064916372299194
0.5,76.25,75.85,75.81,76.93,0.041360706090927124,76.78,76.93,3.13,5.66,0.9064904451370239
0.5,76.25,75.67,76.19,76.93,0.04135450720787048,76.66,76.93,3.15,5.64,0.9064615964889526
0.5,76.25,76.1,76.21,76.93,0.04134366661310196,76.61,76.93,4.05,5.69,0.9064087867736816
