Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,74.13,74.32,74.53,76.12,0.5972049236297607,76.92,76.95,69.67,70.33,0.7778233885765076
0.7,74.13,74.02,74.39,76.13,0.5971930027008057,76.89,76.95,69.63,70.34,0.777821958065033
0.7,74.13,74.19,74.32,76.12,0.5972036719322205,76.94,76.95,69.74,70.34,0.77782142162323
0.7,74.13,74.2,74.51,76.13,0.597279965877533,76.91,76.95,69.45,70.37,0.777831494808197
0.7,74.13,74.27,74.48,76.13,0.5972002744674683,76.9,76.95,69.58,70.36,0.7778273224830627
0.7,74.13,74.09,74.35,76.14,0.5972569584846497,76.91,76.95,69.71,70.3,0.777874767780304
0.7,74.13,74.34,74.29,76.13,0.5971971154212952,76.83,76.95,69.61,70.35,0.7778292894363403
0.7,74.13,74.1,74.48,76.11,0.5972169637680054,76.99,76.95,69.53,70.35,0.7777993679046631
0.7,74.13,74.1,74.45,76.15,0.5971872806549072,76.94,76.95,69.65,70.35,0.7777990698814392
0.7,74.13,73.85,74.23,76.12,0.5972149968147278,76.95,76.95,69.48,70.34,0.7777804732322693
