Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.93,94.42,94.15,95.1,0.09713559597730637,95.03,95.1,10.0,15.07,0.9691229462623596
0.7,94.93,94.7,94.28,95.1,0.09704746305942535,94.99,95.1,10.0,15.17,0.9691161513328552
0.7,94.93,94.48,94.19,95.1,0.09708785265684128,94.96,95.1,10.0,15.11,0.9691384434700012
0.7,94.93,94.35,94.22,95.1,0.09704197943210602,94.98,95.1,10.0,15.21,0.9691559672355652
0.7,94.93,94.48,93.97,95.1,0.09704210609197617,95.05,95.1,10.0,15.13,0.9690985679626465
0.7,94.93,94.63,94.14,95.1,0.09711982309818268,95.02,95.1,10.0,15.16,0.9691162109375
0.7,94.93,94.58,94.19,95.1,0.09704244136810303,94.97,95.1,10.0,15.16,0.9690902829170227
0.7,94.93,94.63,94.26,95.1,0.09705932438373566,95.06,95.1,10.0,15.29,0.969083845615387
0.7,94.93,94.52,94.14,95.1,0.09710145741701126,95.08,95.1,10.0,15.1,0.9691212773323059
0.7,94.93,94.5,94.18,95.1,0.09705477207899094,94.97,95.1,10.0,15.11,0.9691458344459534
