Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,11.29,12.63,23.61,94.28,0.7930241823196411,95.3,95.4,10.0,10.0,0.9896711707115173
0.95,11.29,10.0,19.48,94.28,0.7931128144264221,95.37,95.4,10.0,10.0,0.9896906018257141
0.95,11.29,12.43,20.82,94.28,0.7931063771247864,95.17,95.4,10.0,10.0,0.9896889328956604
0.95,11.29,12.62,19.68,94.27,0.7931240797042847,95.22,95.4,10.0,10.0,0.9896975755691528
0.95,11.29,10.1,20.07,94.27,0.7931108474731445,95.1,95.4,10.19,10.0,0.9897027611732483
0.95,11.29,10.05,16.97,94.27,0.792953610420227,95.31,95.4,10.0,10.0,0.989659309387207
0.95,11.29,11.1,23.96,94.25,0.7930387854576111,95.34,95.4,10.0,10.0,0.989663302898407
0.95,11.29,12.26,25.45,94.24,0.7929781079292297,95.4,95.4,10.0,10.0,0.9896830320358276
0.95,11.29,11.27,18.68,94.29,0.7930732369422913,95.33,95.4,10.0,10.0,0.9896731376647949
0.95,11.29,10.51,25.08,94.28,0.7930082082748413,95.4,95.4,10.0,10.0,0.9896955490112305
