Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,18.31,24.4,33.88,76.51,0.5678108334541321,76.11,76.95,1.0,1.0,0.9883908033370972
0.9,18.31,21.24,28.98,76.53,0.5678477883338928,75.73,76.95,1.04,1.0,0.9883772730827332
0.9,18.31,18.26,31.7,76.49,0.5677921175956726,75.96,76.95,1.0,1.0,0.9883887767791748
0.9,18.31,21.48,36.43,76.49,0.5680118799209595,76.0,76.95,1.0,1.0,0.9883772730827332
0.9,18.31,22.92,27.52,76.51,0.5679780840873718,75.76,76.95,1.0,1.0,0.98839271068573
0.9,18.31,17.65,34.3,76.51,0.567942202091217,75.75,76.95,1.13,1.0,0.9883702993392944
0.9,18.31,19.52,34.37,76.54,0.5680370926856995,75.33,76.95,1.0,1.0,0.9883848428726196
0.9,18.31,19.61,32.4,76.51,0.5679777264595032,76.06,76.95,1.07,1.0,0.9884144067764282
0.9,18.31,23.67,33.18,76.5,0.567979097366333,76.14,76.95,1.43,1.0,0.9883824586868286
0.9,18.31,22.88,35.79,76.49,0.5679250955581665,75.73,76.95,1.0,1.0,0.9883882999420166
