Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,68.8,66.7,1.0,71.53,0.21539200842380524,71.07,71.43,1.0,1.56,0.9668915271759033
0.8,68.8,66.36,1.0,71.53,0.21534626185894012,71.09,71.43,1.0,1.58,0.9669245481491089
0.8,68.8,66.65,1.0,71.53,0.215453639626503,70.93,71.43,1.0,1.58,0.9669047594070435
0.8,68.8,67.13,1.0,71.53,0.21528348326683044,71.24,71.43,1.0,1.55,0.9668968915939331
0.8,68.8,66.61,1.0,71.53,0.21529318392276764,70.92,71.43,1.0,1.59,0.9669163823127747
0.8,68.8,66.9,1.0,71.53,0.21540042757987976,70.93,71.43,1.0,1.58,0.9669246673583984
0.8,68.8,66.86,1.0,71.53,0.2154606133699417,71.03,71.43,1.0,1.57,0.966904878616333
0.8,68.8,66.73,1.0,71.53,0.21532844007015228,71.27,71.43,1.0,1.56,0.9669002890586853
0.8,68.8,66.81,1.0,71.53,0.215422123670578,71.04,71.43,1.0,1.57,0.966894268989563
0.8,68.8,66.84,1.0,71.53,0.21545378863811493,71.05,71.43,1.0,1.55,0.9669016599655151
