Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.93,94.79,94.42,95.1,0.13266681134700775,94.99,95.1,38.73,30.59,0.9411070346832275
0.7,94.93,94.88,94.57,95.1,0.13274291157722473,95.02,95.1,40.72,30.56,0.9411195516586304
0.7,94.93,94.72,94.35,95.1,0.13276812434196472,95.1,95.1,34.09,30.47,0.9410685300827026
0.7,94.93,94.6,94.37,95.1,0.13279609382152557,95.05,95.1,41.7,30.56,0.9411135911941528
0.7,94.93,94.62,94.37,95.1,0.13270939886569977,95.02,95.1,38.05,30.6,0.9411474466323853
0.7,94.93,94.68,94.45,95.1,0.13267318904399872,95.01,95.1,31.24,30.59,0.9411258101463318
0.7,94.93,94.63,94.35,95.1,0.13279882073402405,95.05,95.1,41.4,30.57,0.9411526918411255
0.7,94.93,94.47,94.57,95.1,0.13273219764232635,95.03,95.1,46.15,30.53,0.941095232963562
0.7,94.93,94.69,94.45,95.1,0.13276837766170502,95.09,95.1,42.62,30.54,0.9411448836326599
0.7,94.93,94.7,94.52,95.1,0.1326308399438858,95.16,95.1,37.01,30.52,0.9411343932151794
