Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,19.79,19.6,22.77,48.75,0.8566380143165588,76.92,76.95,2.18,3.82,0.9254923462867737
0.9,19.79,20.72,22.45,48.84,0.8565708994865417,76.9,76.95,2.9,3.82,0.9255164861679077
0.9,19.79,19.67,20.92,48.78,0.8565890789031982,76.85,76.95,2.79,3.84,0.925481379032135
0.9,19.79,18.73,22.6,48.8,0.8565807938575745,76.94,76.95,2.7,3.83,0.9255502223968506
0.9,19.79,21.59,21.45,48.76,0.8566584587097168,76.98,76.95,2.87,3.79,0.9255034923553467
0.9,19.79,18.95,21.53,48.69,0.8566133975982666,76.93,76.95,2.58,3.8,0.9254907369613647
0.9,19.79,20.95,22.55,48.75,0.8565848469734192,76.81,76.95,2.99,3.77,0.9255000948905945
0.9,19.79,18.84,22.35,48.8,0.8565560579299927,77.1,76.95,2.81,3.81,0.9254966974258423
0.9,19.79,20.15,21.55,48.73,0.8566074967384338,76.98,76.95,2.83,3.79,0.925507128238678
0.9,19.79,19.37,21.51,48.64,0.8565976023674011,76.97,76.95,3.43,3.78,0.9255220293998718
