Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,71.47,70.97,1.0,71.43,0.004739655647426844,71.04,71.43,1.0,1.23,0.8955428004264832
0.5,71.47,71.15,1.0,71.43,0.004752748645842075,71.31,71.43,1.0,1.23,0.895543098449707
0.5,71.47,70.79,1.0,71.43,0.004729101434350014,70.84,71.43,1.0,1.23,0.8955346345901489
0.5,71.47,71.33,1.0,71.43,0.004756482318043709,71.45,71.43,1.0,1.23,0.8955698609352112
0.5,71.47,70.98,1.0,71.43,0.004737564362585545,71.02,71.43,1.0,1.23,0.8955636620521545
0.5,71.47,71.16,1.0,71.43,0.00473975483328104,71.15,71.43,1.0,1.23,0.8955238461494446
0.5,71.47,71.13,1.0,71.43,0.004765344318002462,71.18,71.43,1.0,1.23,0.8955649733543396
0.5,71.47,71.17,1.0,71.43,0.0047306944616138935,71.12,71.43,1.0,1.23,0.895551323890686
0.5,71.47,71.09,1.0,71.43,0.004747272469103336,71.29,71.43,1.0,1.23,0.8955358266830444
0.5,71.47,71.12,1.0,71.43,0.004752350505441427,70.97,71.43,1.0,1.24,0.8955168128013611
