Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,12.7,15.37,10.0,93.48,0.753960132598877,93.49,93.66,10.0,10.0,0.9894678592681885
0.95,12.7,12.88,10.0,93.48,0.75408935546875,93.47,93.66,10.0,10.0,0.9894646406173706
0.95,12.7,17.57,10.0,93.48,0.7539624571800232,93.6,93.66,10.0,10.0,0.9894588589668274
0.95,12.7,19.36,10.0,93.48,0.7540425062179565,93.56,93.66,10.0,10.0,0.9894691705703735
0.95,12.7,19.39,10.0,93.48,0.7540733218193054,93.61,93.66,10.0,10.0,0.9894734621047974
0.95,12.7,16.03,10.0,93.48,0.7539628744125366,93.64,93.66,10.0,10.0,0.9894616603851318
0.95,12.7,18.5,10.0,93.48,0.7540002465248108,93.49,93.66,10.0,10.0,0.9894742369651794
0.95,12.7,18.9,10.0,93.48,0.7539664506912231,93.56,93.66,10.0,10.0,0.9894630908966064
0.95,12.7,16.61,10.0,93.48,0.7540538311004639,93.53,93.66,10.0,10.0,0.9894748330116272
0.95,12.7,12.05,10.0,93.48,0.7539932727813721,93.53,93.66,10.0,10.0,0.9894806146621704
