Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,71.29,71.13,1.0,71.43,0.02915646880865097,71.32,71.43,1.0,59.35,0.8763774633407593
0.5,71.29,71.15,1.0,71.43,0.029116392135620117,71.42,71.43,1.0,59.3,0.8764128088951111
0.5,71.29,71.21,1.0,71.43,0.029167121276259422,71.21,71.43,1.0,59.27,0.8764171004295349
0.5,71.29,71.32,1.0,71.43,0.029132621362805367,71.46,71.43,1.0,59.29,0.8764162659645081
0.5,71.29,71.16,1.0,71.43,0.029090702533721924,71.29,71.43,1.0,59.34,0.876410722732544
0.5,71.29,71.13,1.0,71.43,0.029103148728609085,71.35,71.43,1.0,59.34,0.8763956427574158
0.5,71.29,71.43,1.0,71.43,0.029123859480023384,71.55,71.43,1.0,59.3,0.8764142990112305
0.5,71.29,71.37,1.0,71.43,0.029186289757490158,71.41,71.43,1.0,59.26,0.8763326406478882
0.5,71.29,71.13,1.0,71.43,0.029158558696508408,71.17,71.43,1.0,59.32,0.8763803243637085
0.5,71.29,71.16,1.0,71.43,0.02910185419023037,71.28,71.43,1.0,59.25,0.8764333128929138
