Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,93.26,46.38,10.0,93.65,0.4205455780029297,93.62,93.66,10.0,10.0,0.9940909147262573
0.9,93.26,50.25,10.0,93.65,0.42057234048843384,93.41,93.66,10.0,10.0,0.9940832853317261
0.9,93.26,51.02,10.0,93.65,0.4205469489097595,93.37,93.66,10.0,10.0,0.9940916895866394
0.9,93.26,50.07,10.0,93.65,0.4205949306488037,93.51,93.66,10.0,9.99,0.9940990805625916
0.9,93.26,56.89,10.0,93.65,0.42058321833610535,93.54,93.66,10.0,9.99,0.9940983057022095
0.9,93.26,42.89,10.0,93.65,0.420594185590744,93.56,93.66,10.0,10.0,0.9940977096557617
0.9,93.26,46.93,10.0,93.65,0.4206324517726898,93.64,93.66,10.0,10.0,0.9940910935401917
0.9,93.26,52.35,10.0,93.65,0.42061713337898254,93.29,93.66,10.0,10.0,0.9940984845161438
0.9,93.26,47.24,10.0,93.65,0.4205966889858246,93.4,93.66,10.0,10.0,0.9940863251686096
0.9,93.26,45.7,10.0,93.65,0.4206240773200989,93.44,93.66,10.0,10.0,0.9940934777259827
