Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,2.42,1.79,2.0,2.64,0.9225350022315979,76.92,76.93,1.67,2.13,0.9531190991401672
0.95,2.42,1.84,2.12,2.64,0.922525942325592,76.9,76.93,1.69,2.16,0.9531511664390564
0.95,2.42,2.38,1.9,2.65,0.9225254654884338,76.77,76.93,1.41,2.15,0.9531404972076416
0.95,2.42,2.07,2.03,2.68,0.9224958419799805,76.98,76.93,1.78,2.16,0.9531352519989014
0.95,2.42,2.15,2.11,2.63,0.9224889278411865,76.99,76.93,1.73,2.16,0.9531349539756775
0.95,2.42,2.11,1.96,2.64,0.9225289821624756,76.9,76.93,1.53,2.15,0.9531418681144714
0.95,2.42,1.75,2.33,2.7,0.9225062727928162,77.04,76.93,1.79,2.15,0.9531345367431641
0.95,2.42,2.22,1.98,2.64,0.9225339889526367,76.99,76.93,1.55,2.16,0.9531351923942566
0.95,2.42,2.36,2.01,2.66,0.9225168228149414,76.81,76.93,1.93,2.16,0.953131914138794
0.95,2.42,2.2,2.06,2.7,0.9225082397460938,76.99,76.93,1.6,2.17,0.9531329274177551
