Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,84.47,84.2,79.38,94.42,0.7876240015029907,95.11,95.1,40.67,35.49,0.9390563368797302
0.9,84.47,83.67,79.8,94.43,0.7875781059265137,95.07,95.1,39.72,35.61,0.9390291571617126
0.9,84.47,84.34,79.54,94.42,0.7876173853874207,95.04,95.1,40.56,35.46,0.9390415549278259
0.9,84.47,83.23,79.64,94.43,0.7875829339027405,95.06,95.1,41.09,35.55,0.9390665292739868
0.9,84.47,83.47,79.6,94.42,0.7876012921333313,95.07,95.1,38.14,35.49,0.9390550851821899
0.9,84.47,83.38,79.5,94.42,0.7875639796257019,95.1,95.1,40.89,35.49,0.9390350580215454
0.9,84.47,84.72,79.67,94.42,0.7875625491142273,95.04,95.1,36.76,35.59,0.9390178918838501
0.9,84.47,83.65,80.21,94.43,0.7876228094100952,95.1,95.1,42.21,35.45,0.9390425682067871
0.9,84.47,83.76,79.31,94.42,0.7876054644584656,95.1,95.1,37.6,35.51,0.9390441179275513
0.9,84.47,83.74,79.34,94.41,0.7876564860343933,95.08,95.1,36.96,35.62,0.9390303492546082
