Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,67.37,63.86,44.2,76.96,0.1748236119747162,75.87,76.95,1.48,1.0,0.9909412264823914
0.8,67.37,62.57,46.56,76.98,0.17464207112789154,75.83,76.95,1.0,1.0,0.990934431552887
0.8,67.37,61.2,46.24,76.96,0.1747007966041565,75.99,76.95,1.31,1.0,0.9909573793411255
0.8,67.37,61.47,46.45,76.96,0.17476524412631989,75.38,76.95,1.44,1.0,0.9909552931785583
0.8,67.37,61.56,42.72,76.95,0.17456577718257904,75.03,76.95,1.01,1.0,0.9909411072731018
0.8,67.37,60.96,47.3,76.96,0.17471417784690857,75.57,76.95,1.03,1.0,0.9909602999687195
0.8,67.37,63.73,45.18,76.97,0.17462192475795746,75.22,76.95,1.16,1.0,0.9909683465957642
0.8,67.37,61.31,45.56,76.97,0.17485998570919037,75.11,76.95,1.0,1.0,0.9909338355064392
0.8,67.37,64.04,49.86,76.98,0.17465873062610626,75.32,76.95,1.12,1.0,0.9909433722496033
0.8,67.37,62.53,48.59,76.98,0.1746603399515152,75.24,76.95,1.0,1.0,0.9909602999687195
