Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,19.79,17.67,29.24,71.86,0.7601873278617859,77.0,76.95,1.11,1.24,0.9642320871353149
0.9,19.79,20.18,30.41,71.87,0.760194718837738,77.15,76.95,1.64,1.25,0.964263916015625
0.9,19.79,18.7,29.81,71.83,0.7601576447486877,76.95,76.95,1.25,1.24,0.9642389416694641
0.9,19.79,18.23,30.99,71.83,0.7601416110992432,76.87,76.95,1.0,1.24,0.9642261862754822
0.9,19.79,21.74,30.61,71.84,0.760155439376831,76.89,76.95,1.04,1.24,0.9642216563224792
0.9,19.79,18.54,29.94,71.86,0.7601502537727356,76.82,76.95,1.35,1.24,0.9642216563224792
0.9,19.79,18.72,30.51,71.86,0.7600945830345154,76.89,76.95,1.61,1.25,0.9642725586891174
0.9,19.79,20.48,30.5,71.85,0.7600921392440796,76.79,76.95,1.01,1.24,0.9642612338066101
0.9,19.79,23.71,28.52,71.84,0.7601428031921387,76.94,76.95,1.01,1.24,0.964261531829834
0.9,19.79,20.46,31.07,71.84,0.7602400183677673,76.71,76.95,1.69,1.25,0.9642507433891296
