Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,1.0,1.0,1.0,1.96,0.8662943840026855,71.25,71.43,1.0,1.0,0.9792551398277283
0.95,1.0,1.0,1.0,1.96,0.8663080930709839,70.8,71.43,1.0,1.0,0.9792577028274536
0.95,1.0,1.0,1.0,1.96,0.8662375807762146,70.65,71.43,1.0,1.0,0.9792664647102356
0.95,1.0,1.0,1.0,1.97,0.8662587404251099,71.02,71.43,1.0,1.0,0.9792525172233582
0.95,1.0,1.0,1.0,1.96,0.8662232756614685,71.13,71.43,1.0,1.0,0.979266881942749
0.95,1.0,1.0,1.0,1.96,0.8662788271903992,71.17,71.43,1.0,1.0,0.9792642593383789
0.95,1.0,1.0,1.0,1.97,0.8663012981414795,71.26,71.43,1.0,1.0,0.9792462587356567
0.95,1.0,1.0,1.0,1.95,0.8663357496261597,70.88,71.43,1.0,1.0,0.9792465567588806
0.95,1.0,1.0,1.0,1.96,0.8663197755813599,71.09,71.43,1.0,1.0,0.9792605042457581
0.95,1.0,1.0,1.0,1.96,0.8663175702095032,70.52,71.43,1.0,1.0,0.979260265827179
