Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,93.26,79.9,10.0,93.65,0.4348580539226532,93.59,93.66,10.0,10.54,0.990869402885437
0.9,93.26,78.66,10.0,93.65,0.43475425243377686,93.61,93.66,10.0,10.49,0.990864634513855
0.9,93.26,79.04,10.0,93.65,0.43466025590896606,93.58,93.66,10.0,10.43,0.9908674359321594
0.9,93.26,80.21,10.0,93.65,0.4346628785133362,93.5,93.66,10.0,10.78,0.990852952003479
0.9,93.26,75.79,10.0,93.65,0.43480199575424194,93.57,93.66,10.0,10.43,0.9908663034439087
0.9,93.26,77.38,10.0,93.65,0.4347440302371979,93.48,93.66,10.0,10.5,0.9908797740936279
0.9,93.26,76.43,10.0,93.65,0.43474647402763367,93.58,93.66,10.0,10.43,0.9908679127693176
0.9,93.26,74.26,10.0,93.65,0.43466848134994507,93.43,93.66,10.0,10.47,0.9908633232116699
0.9,93.26,78.6,10.0,93.65,0.43467235565185547,93.6,93.66,10.0,10.52,0.9908742308616638
0.9,93.26,79.75,10.0,93.65,0.43460988998413086,93.47,93.66,10.0,10.46,0.9908658266067505
