Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,95.0,94.73,94.65,95.1,0.02915864996612072,94.8,95.1,10.0,13.17,0.9731782674789429
0.6,95.0,94.96,94.61,95.1,0.029088329523801804,94.94,95.1,10.0,12.88,0.9732102155685425
0.6,95.0,94.61,94.35,95.1,0.029204566031694412,94.72,95.1,10.0,12.84,0.9732037782669067
0.6,95.0,94.57,94.71,95.1,0.029171191155910492,94.82,95.1,10.0,13.29,0.9731659889221191
0.6,95.0,94.65,94.46,95.1,0.02915550395846367,94.82,95.1,10.0,12.92,0.973220944404602
0.6,95.0,94.59,94.55,95.1,0.029184754937887192,94.94,95.1,10.0,12.86,0.9732145667076111
0.6,95.0,94.61,94.55,95.1,0.029138753190636635,94.82,95.1,10.0,12.9,0.9732275605201721
0.6,95.0,94.66,94.35,95.1,0.02911277487874031,94.73,95.1,10.0,12.87,0.9732120633125305
0.6,95.0,94.56,94.54,95.1,0.02917323261499405,94.89,95.1,10.0,12.85,0.9732257127761841
0.6,95.0,94.83,94.41,95.1,0.02917323261499405,95.02,95.1,10.0,12.91,0.9731988310813904
