Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,22.45,22.73,28.71,94.77,0.7530243396759033,94.95,95.1,10.0,9.69,0.9915240406990051
0.95,22.45,22.61,25.13,94.76,0.7529879808425903,94.94,95.1,10.0,9.77,0.9915310144424438
0.95,22.45,19.12,29.41,94.76,0.7530966997146606,94.97,95.1,10.0,9.69,0.9915124773979187
0.95,22.45,19.16,31.07,94.76,0.7530638575553894,94.92,95.1,10.0,9.85,0.9915288090705872
0.95,22.45,22.02,20.45,94.76,0.7530748248100281,94.84,95.1,10.0,9.94,0.9915381073951721
0.95,22.45,22.07,23.52,94.75,0.7530885934829712,94.95,95.1,10.0,9.71,0.9915223121643066
0.95,22.45,24.28,32.5,94.76,0.7529887557029724,94.98,95.1,10.0,9.7,0.9915362596511841
0.95,22.45,20.8,25.21,94.78,0.7530006170272827,94.94,95.1,10.0,9.72,0.991514265537262
0.95,22.45,20.48,26.02,94.76,0.753052294254303,95.0,95.1,10.0,9.66,0.9915202856063843
0.95,22.45,22.73,23.81,94.76,0.7530951499938965,95.05,95.1,10.0,9.72,0.9915141463279724
