Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,93.69,93.31,10.0,93.66,0.010043350979685783,93.36,93.66,10.0,13.47,0.9832134246826172
0.6,93.69,93.32,10.0,93.66,0.00999759417027235,93.62,93.66,10.0,13.69,0.9831942915916443
0.6,93.69,93.44,10.0,93.66,0.010040506720542908,93.57,93.66,10.0,13.64,0.9831910729408264
0.6,93.69,93.42,10.0,93.66,0.010012663900852203,93.47,93.66,10.0,13.64,0.9831977486610413
0.6,93.69,93.34,10.0,93.66,0.01000842172652483,93.44,93.66,10.0,13.56,0.9832101464271545
0.6,93.69,93.22,10.0,93.66,0.010013262741267681,93.41,93.66,10.0,13.55,0.9831814169883728
0.6,93.69,93.49,10.0,93.66,0.01005268283188343,93.64,93.66,10.0,13.91,0.9831703305244446
0.6,93.69,93.36,10.0,93.66,0.009984022006392479,93.4,93.66,10.0,13.54,0.9831814765930176
0.6,93.69,93.27,10.0,93.66,0.009983273223042488,93.36,93.66,10.0,13.52,0.9831846952438354
0.6,93.69,93.32,10.0,93.66,0.009958024136722088,93.44,93.66,10.0,13.43,0.9832001328468323
