Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,45.35,49.16,1.0,71.43,0.26361075043678284,71.28,71.43,1.0,1.0,0.9492025971412659
0.8,45.35,49.24,1.0,71.43,0.26360541582107544,70.89,71.43,1.0,1.0,0.9491880536079407
0.8,45.35,48.64,1.0,71.43,0.2635514736175537,71.0,71.43,1.0,1.0,0.9491569995880127
0.8,45.35,49.12,1.0,71.43,0.2636722922325134,70.73,71.43,1.0,1.0,0.9491972327232361
0.8,45.35,49.35,1.0,71.43,0.263701468706131,70.65,71.43,1.0,1.0,0.9492103457450867
0.8,45.35,49.43,1.0,71.43,0.263564795255661,70.88,71.43,1.0,1.0,0.9492089748382568
0.8,45.35,49.95,1.0,71.43,0.26359012722969055,71.0,71.43,1.0,1.0,0.9491963982582092
0.8,45.35,47.83,1.0,71.43,0.2636125981807709,71.08,71.43,1.0,1.0,0.9491972327232361
0.8,45.35,48.88,1.0,71.43,0.2635747194290161,70.95,71.43,1.0,1.0,0.9492141604423523
0.8,45.35,48.97,1.0,71.43,0.26362425088882446,71.06,71.43,1.0,1.0,0.9491741061210632
