Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,73.49,73.54,75.05,76.89,0.35252678394317627,76.81,76.95,22.87,20.49,0.8951674103736877
0.7,73.49,73.76,74.97,76.89,0.35260361433029175,76.81,76.95,19.96,20.43,0.8951764702796936
0.7,73.49,74.14,75.18,76.91,0.35267794132232666,76.94,76.95,24.18,20.42,0.8952458500862122
0.7,73.49,73.97,75.21,76.9,0.3524174392223358,76.95,76.95,21.9,20.42,0.895244300365448
0.7,73.49,74.02,75.33,76.92,0.35274505615234375,76.92,76.95,21.71,20.45,0.8951863646507263
0.7,73.49,73.89,75.18,76.91,0.3526894450187683,76.99,76.95,21.51,20.45,0.8951879739761353
0.7,73.49,73.27,74.81,76.89,0.3525928258895874,76.93,76.95,19.54,20.47,0.8951672315597534
0.7,73.49,73.54,75.23,76.87,0.3524663746356964,76.79,76.95,23.41,20.54,0.8952071666717529
0.7,73.49,73.8,75.08,76.89,0.3525579869747162,76.82,76.95,20.12,20.42,0.8952320218086243
0.7,73.49,74.06,75.41,76.89,0.3525707423686981,77.02,76.95,21.37,20.45,0.8952422738075256
