Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,88.87,26.35,10.0,93.71,0.6780111789703369,93.55,93.66,10.0,10.0,0.9944664239883423
0.95,88.87,29.57,10.0,93.71,0.6780292391777039,93.52,93.66,10.0,10.0,0.9944645166397095
0.95,88.87,30.38,10.0,93.71,0.6780110597610474,93.48,93.66,10.0,10.0,0.9944517612457275
0.95,88.87,27.83,10.0,93.71,0.6780201196670532,93.7,93.66,10.0,10.0,0.9944619536399841
0.95,88.87,27.92,10.0,93.71,0.6780152916908264,93.53,93.66,10.0,10.0,0.994478702545166
0.95,88.87,26.64,10.0,93.71,0.67794269323349,93.45,93.66,10.0,10.0,0.9944631457328796
0.95,88.87,31.15,10.0,93.71,0.678062915802002,93.65,93.66,10.0,10.0,0.9944785833358765
0.95,88.87,29.44,10.0,93.71,0.6780955791473389,93.49,93.66,10.0,10.0,0.9944792985916138
0.95,88.87,25.14,10.0,93.71,0.6781021952629089,93.56,93.66,10.0,10.0,0.9944639205932617
0.95,88.87,26.48,10.0,93.71,0.6780845522880554,93.44,93.66,10.0,10.0,0.9944531321525574
