Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,11.29,10.41,18.02,94.87,0.7424392104148865,95.3,95.4,10.0,9.89,0.9946014285087585
0.95,11.29,10.08,16.87,94.86,0.7424580454826355,95.31,95.4,10.0,9.87,0.9945838451385498
0.95,11.29,10.48,21.13,94.86,0.7425419092178345,95.22,95.4,10.0,9.94,0.9946058988571167
0.95,11.29,12.34,19.42,94.87,0.7425851225852966,95.17,95.4,10.0,9.89,0.9946180582046509
0.95,11.29,16.12,16.53,94.85,0.7426350116729736,95.4,95.4,10.0,9.89,0.9945955872535706
0.95,11.29,11.39,13.03,94.87,0.7425107955932617,95.25,95.4,10.0,9.9,0.9946025013923645
0.95,11.29,10.5,22.13,94.86,0.7425422668457031,95.17,95.4,10.0,9.87,0.9945909380912781
0.95,11.29,10.0,11.47,94.86,0.7425529956817627,95.18,95.4,10.0,9.91,0.9945871829986572
0.95,11.29,10.53,16.27,94.86,0.7424817681312561,95.05,95.4,10.0,9.91,0.9945875406265259
0.95,11.29,10.4,16.03,94.86,0.7426109910011292,95.12,95.4,10.0,9.89,0.9945955276489258
