Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,11.29,10.42,15.76,91.67,0.84975665807724,95.36,95.4,10.01,10.0,0.9820218086242676
0.95,11.29,11.75,11.85,91.66,0.8497620224952698,95.42,95.4,11.15,10.0,0.9820569753646851
0.95,11.29,10.25,13.24,91.69,0.8497868180274963,95.37,95.4,10.13,10.0,0.9820479154586792
0.95,11.29,10.17,15.0,91.67,0.849797248840332,95.26,95.4,14.49,10.0,0.9820309281349182
0.95,11.29,11.94,12.24,91.69,0.8497046232223511,95.35,95.4,10.07,10.0,0.9820587635040283
0.95,11.29,12.53,12.88,91.7,0.8497913479804993,95.32,95.4,13.52,10.0,0.9820609092712402
0.95,11.29,10.13,11.37,91.65,0.8497695922851562,95.33,95.4,11.27,10.0,0.9820478558540344
0.95,11.29,10.18,14.0,91.7,0.8496977686882019,95.41,95.4,10.18,10.0,0.9820382595062256
0.95,11.29,10.13,14.88,91.69,0.8497033715248108,95.35,95.4,11.76,10.0,0.982056200504303
0.95,11.29,12.52,13.3,91.67,0.8496833443641663,95.29,95.4,11.91,10.0,0.9820622801780701
