Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,12.7,19.28,10.0,93.53,0.7288714051246643,93.54,93.66,10.0,10.0,0.9919130802154541
0.95,12.7,13.08,10.0,93.53,0.7287758588790894,93.51,93.66,10.0,10.0,0.9919127225875854
0.95,12.7,19.36,10.0,93.53,0.7287842035293579,93.65,93.66,10.0,10.0,0.991926908493042
0.95,12.7,19.41,10.0,93.53,0.7287406325340271,93.58,93.66,10.0,10.0,0.9919137358665466
0.95,12.7,18.42,10.0,93.53,0.7287941575050354,93.53,93.66,10.0,10.0,0.9919164180755615
0.95,12.7,19.36,10.0,93.53,0.728831946849823,93.59,93.66,10.0,10.0,0.991908609867096
0.95,12.7,16.99,10.0,93.53,0.728803813457489,93.65,93.66,10.0,10.0,0.9919173717498779
0.95,12.7,19.29,10.0,93.53,0.7288503050804138,93.53,93.66,10.0,10.0,0.9919207692146301
0.95,12.7,19.16,10.0,93.53,0.728804349899292,93.48,93.66,10.0,10.0,0.9919065237045288
0.95,12.7,16.43,10.0,93.53,0.7288460731506348,93.49,93.66,10.0,10.0,0.9919155240058899
