Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,1.02,1.0,1.13,52.57,0.8015099167823792,76.55,76.93,1.0,1.0,0.9814209342002869
0.95,1.02,1.0,1.05,52.44,0.8016046285629272,77.01,76.93,1.0,1.0,0.9814193844795227
0.95,1.02,1.04,1.28,52.49,0.8015362024307251,76.41,76.93,1.02,1.0,0.9814167022705078
0.95,1.02,1.5,2.1,52.58,0.8014953136444092,76.62,76.93,1.0,1.0,0.9814242720603943
0.95,1.02,1.07,1.2,52.51,0.801534116268158,76.81,76.93,1.0,1.0,0.981403112411499
0.95,1.02,1.59,1.35,52.58,0.801469624042511,76.37,76.93,1.0,1.0,0.98142409324646
0.95,1.02,1.0,1.76,52.5,0.8015422224998474,76.69,76.93,1.58,1.0,0.9814189672470093
0.95,1.02,1.16,1.31,52.59,0.8014890551567078,76.66,76.93,1.0,1.0,0.9814245104789734
0.95,1.02,1.13,1.34,52.6,0.8014742136001587,76.73,76.93,1.26,1.0,0.9814222455024719
0.95,1.02,1.0,2.08,52.59,0.801487386226654,76.97,76.93,1.0,1.0,0.9814285635948181
