Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,94.96,94.7,94.12,95.1,0.009520066902041435,95.01,95.1,10.0,10.0,0.9864902496337891
0.6,94.96,94.76,94.14,95.1,0.009483164176344872,94.93,95.1,10.0,10.0,0.9864978194236755
0.6,94.96,94.62,93.72,95.1,0.009464839473366737,94.69,95.1,10.0,10.0,0.9865331053733826
0.6,94.96,94.61,94.1,95.1,0.009457357227802277,94.86,95.1,10.0,10.0,0.9865061044692993
0.6,94.96,94.76,94.06,95.1,0.009475256316363811,94.91,95.1,10.0,10.0,0.9865330457687378
0.6,94.96,94.53,94.1,95.1,0.00946296937763691,94.95,95.1,10.0,10.0,0.9865173697471619
0.6,94.96,94.83,94.16,95.1,0.009461396373808384,94.82,95.1,10.0,10.0,0.9864885807037354
0.6,94.96,94.53,94.33,95.1,0.009479847736656666,94.59,95.1,10.0,10.0,0.9865331053733826
0.6,94.96,94.49,94.48,95.1,0.009484906680881977,94.68,95.1,10.0,10.0,0.9865336418151855
0.6,94.96,94.75,94.03,95.1,0.009457314386963844,94.87,95.1,10.0,10.0,0.9865127205848694
