Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,95.05,94.96,95.01,95.1,0.0053499783389270306,95.02,95.1,77.42,81.82,0.9041416049003601
0.5,95.05,94.96,94.9,95.1,0.005344239063560963,95.02,95.1,80.82,81.79,0.9042060375213623
0.5,95.05,94.89,94.9,95.1,0.005383863113820553,94.97,95.1,77.91,81.81,0.9041781425476074
0.5,95.05,95.01,94.94,95.1,0.005347427446395159,95.06,95.1,79.17,81.83,0.9041579365730286
0.5,95.05,94.93,94.98,95.1,0.005360947456210852,94.95,95.1,77.59,81.81,0.9042100310325623
0.5,95.05,94.98,94.94,95.1,0.005343898665159941,95.03,95.1,76.03,81.82,0.9041818380355835
0.5,95.05,95.08,94.94,95.1,0.005352656822651625,95.07,95.1,77.14,81.8,0.9041977524757385
0.5,95.05,95.04,94.94,95.1,0.005366814788430929,95.05,95.1,77.03,81.81,0.9041914343833923
0.5,95.05,94.96,94.89,95.1,0.005391048267483711,94.99,95.1,79.54,81.81,0.9041650891304016
0.5,95.05,95.05,94.96,95.1,0.005362775642424822,95.03,95.1,77.48,81.83,0.9041897058486938
