Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,95.05,94.93,94.93,95.1,0.002603180706501007,95.01,95.1,10.03,10.59,0.9555038809776306
0.5,95.05,95.06,94.87,95.1,0.0025854092091321945,94.96,95.1,13.48,10.6,0.9554213881492615
0.5,95.05,94.89,94.86,95.1,0.0025968458503484726,94.98,95.1,10.79,10.59,0.9554761648178101
0.5,95.05,95.08,95.01,95.1,0.0025873223785310984,95.1,95.1,10.38,10.59,0.9554791450500488
0.5,95.05,94.85,95.01,95.1,0.002567254938185215,94.92,95.1,10.21,10.58,0.955447256565094
0.5,95.05,94.89,94.96,95.1,0.002572484314441681,95.01,95.1,11.31,10.59,0.9554673433303833
0.5,95.05,94.95,94.82,95.1,0.0025821353774517775,95.01,95.1,10.05,10.59,0.9554346799850464
0.5,95.05,95.03,94.89,95.1,0.00258515402674675,94.99,95.1,11.34,10.59,0.9554630517959595
0.5,95.05,95.0,94.93,95.1,0.0025765234604477882,95.09,95.1,10.3,10.6,0.955430269241333
0.5,95.05,94.96,94.97,95.1,0.0025904260110110044,95.0,95.1,10.11,10.59,0.9554663896560669
