Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,71.47,71.24,1.0,71.43,0.09259090572595596,71.4,71.43,1.0,69.55,0.7144865989685059
0.5,71.47,71.41,1.0,71.43,0.0925358459353447,71.44,71.43,1.0,69.54,0.7144851684570312
0.5,71.47,71.34,1.0,71.43,0.0924704298377037,71.48,71.43,1.0,69.56,0.7145008444786072
0.5,71.47,71.35,1.0,71.43,0.09256905317306519,71.36,71.43,1.0,69.55,0.7145233154296875
0.5,71.47,71.3,1.0,71.43,0.09255979210138321,71.41,71.43,1.0,69.55,0.7145034670829773
0.5,71.47,71.42,1.0,71.43,0.09260255098342896,71.39,71.43,1.0,69.57,0.7144427299499512
0.5,71.47,71.34,1.0,71.43,0.09261873364448547,71.43,71.43,1.0,69.55,0.7145609259605408
0.5,71.47,71.35,1.0,71.43,0.09255784749984741,71.4,71.43,1.0,69.54,0.7144688367843628
0.5,71.47,71.35,0.89,71.43,0.09261266142129898,71.41,71.43,1.0,69.54,0.7144843339920044
0.5,71.47,71.36,1.0,71.43,0.09252424538135529,71.49,71.43,1.0,69.54,0.7144849896430969
