Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,77.8,79.05,86.31,95.25,0.5484991073608398,95.09,95.4,10.0,10.0,0.989204466342926
0.9,77.8,73.84,85.02,95.25,0.5484990477561951,95.3,95.4,10.0,10.0,0.9891865849494934
0.9,77.8,75.93,85.21,95.26,0.5482324957847595,95.23,95.4,11.42,10.0,0.9891990423202515
0.9,77.8,74.13,86.02,95.26,0.5482743978500366,95.39,95.4,10.0,10.0,0.9891951084136963
0.9,77.8,73.49,87.7,95.25,0.5484762191772461,95.08,95.4,12.44,10.0,0.9892237186431885
0.9,77.8,68.18,86.02,95.26,0.5482795834541321,95.34,95.4,10.94,10.0,0.989195704460144
0.9,77.8,79.84,86.56,95.25,0.5485217571258545,95.26,95.4,10.0,10.0,0.98921138048172
0.9,77.8,73.45,87.09,95.25,0.548443615436554,95.19,95.4,10.09,10.0,0.9891836643218994
0.9,77.8,76.08,83.1,95.25,0.5483781099319458,95.25,95.4,10.0,10.0,0.9891889095306396
0.9,77.8,70.58,86.51,95.25,0.5483477711677551,95.17,95.4,10.0,10.0,0.9891838431358337
