Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,2.42,2.26,1.88,40.45,0.8196536302566528,76.75,76.93,1.0,1.51,0.9806883335113525
0.95,2.42,2.01,1.34,40.46,0.8196792602539062,76.72,76.93,1.0,1.46,0.9806846380233765
0.95,2.42,2.84,1.4,40.36,0.8196173310279846,76.65,76.93,1.0,1.53,0.9806944131851196
0.95,2.42,1.31,2.36,40.42,0.8196395635604858,76.66,76.93,1.4,1.52,0.9806901812553406
0.95,2.42,2.2,1.63,40.42,0.8196325302124023,76.64,76.93,1.0,1.5,0.9807018041610718
0.95,2.42,1.92,2.46,40.44,0.8197013735771179,76.74,76.93,1.0,1.52,0.9806930422782898
0.95,2.42,1.75,1.48,40.46,0.8197017312049866,76.44,76.93,1.0,1.52,0.9806947708129883
0.95,2.42,1.29,1.31,40.45,0.8196752071380615,76.57,76.93,1.0,1.53,0.9806944131851196
0.95,2.42,2.38,2.05,40.41,0.8196353912353516,76.74,76.93,1.0,1.46,0.9806795716285706
0.95,2.42,1.99,2.4,40.35,0.8195921182632446,76.71,76.93,1.0,1.52,0.9806957840919495
