Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,47.34,33.91,1.0,71.32,0.49455735087394714,71.22,71.43,1.0,1.0,0.9827255606651306
0.9,47.34,34.67,1.0,71.3,0.49460524320602417,71.0,71.43,1.0,1.0,0.9827197194099426
0.9,47.34,34.37,1.0,71.3,0.49447259306907654,71.2,71.43,1.0,1.0,0.9827184081077576
0.9,47.34,34.09,1.0,71.31,0.49441027641296387,70.87,71.43,1.0,1.0,0.9827109575271606
0.9,47.34,34.06,1.0,71.31,0.494462788105011,70.75,71.43,1.0,1.0,0.9827346205711365
0.9,47.34,34.48,1.0,71.31,0.4945085942745209,71.11,71.43,1.0,1.0,0.9827132225036621
0.9,47.34,34.38,1.0,71.32,0.4945577383041382,70.64,71.43,1.0,1.0,0.9827256798744202
0.9,47.34,32.65,1.0,71.31,0.4945234954357147,71.37,71.43,1.0,1.0,0.9827151298522949
0.9,47.34,34.05,1.0,71.31,0.49453577399253845,71.14,71.43,1.0,1.0,0.98272305727005
0.9,47.34,33.61,1.0,71.3,0.49443286657333374,70.76,71.43,1.0,1.0,0.9826922416687012
