Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,74.6,73.28,74.19,76.92,0.06860631704330444,76.41,76.93,1.0,1.0,0.9553816914558411
0.6,74.6,74.23,73.84,76.92,0.06863322854042053,76.44,76.93,1.0,1.0,0.95535808801651
0.6,74.6,73.59,73.79,76.92,0.06857847422361374,76.7,76.93,1.9,1.0,0.9553960561752319
0.6,74.6,73.52,74.21,76.92,0.06857037544250488,76.64,76.93,1.0,1.0,0.9553126692771912
0.6,74.6,72.88,73.55,76.93,0.0685119479894638,76.16,76.93,1.39,1.0,0.9553408622741699
0.6,74.6,73.63,73.67,76.92,0.06855257600545883,76.59,76.93,1.0,1.0,0.9553473591804504
0.6,74.6,74.16,73.77,76.92,0.0686226412653923,76.76,76.93,2.74,1.0,0.9553648233413696
0.6,74.6,73.6,74.16,76.93,0.0685008093714714,76.23,76.93,1.0,1.0,0.9553341269493103
0.6,74.6,73.61,73.75,76.92,0.0685560330748558,76.48,76.93,2.04,1.0,0.9553567171096802
0.6,74.6,73.82,74.53,76.92,0.06856387853622437,76.37,76.93,1.0,1.0,0.9553447365760803
