Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,12.7,13.66,10.0,93.41,0.8231930732727051,93.61,93.66,10.0,10.0,0.9817215800285339
0.95,12.7,16.29,10.0,93.41,0.8232343792915344,93.66,93.66,10.0,10.0,0.9817411303520203
0.95,12.7,13.27,10.0,93.41,0.8232342600822449,93.7,93.66,10.0,10.0,0.9817476868629456
0.95,12.7,15.87,10.0,93.41,0.8232313990592957,93.54,93.66,10.0,10.0,0.9817507266998291
0.95,12.7,17.39,10.0,93.41,0.823260486125946,93.67,93.66,10.0,10.0,0.9817482829093933
0.95,12.7,13.3,10.0,93.41,0.8232812285423279,93.62,93.66,10.0,10.0,0.9817454814910889
0.95,12.7,19.1,10.0,93.41,0.8232828378677368,93.57,93.66,10.0,10.0,0.9817447066307068
0.95,12.7,14.75,10.0,93.41,0.8232019543647766,93.52,93.66,10.0,10.0,0.9817550182342529
0.95,12.7,13.77,10.0,93.41,0.8231707811355591,93.57,93.66,10.0,10.0,0.9817566871643066
0.95,12.7,17.85,10.0,93.41,0.8231873512268066,93.68,93.66,10.0,10.0,0.9817325472831726
