Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,71.29,71.37,1.0,71.42,0.10988912731409073,71.41,71.43,1.0,70.53,0.7499125003814697
0.5,71.29,71.25,1.0,71.42,0.10984720289707184,71.43,71.43,1.0,70.54,0.749867856502533
0.5,71.29,71.33,1.0,71.42,0.10978662222623825,71.42,71.43,1.0,70.48,0.7499443888664246
0.5,71.29,71.26,1.0,71.42,0.10986413061618805,71.41,71.43,1.0,70.52,0.7498816847801208
0.5,71.29,71.26,1.0,71.42,0.10980010777711868,71.36,71.43,1.0,70.47,0.7499463558197021
0.5,71.29,71.25,1.0,71.42,0.10979478061199188,71.52,71.43,1.0,70.49,0.7499904036521912
0.5,71.29,71.26,1.0,71.42,0.10979931056499481,71.38,71.43,1.0,70.47,0.7499387264251709
0.5,71.29,71.21,1.0,71.42,0.10985193401575089,71.46,71.43,1.0,70.5,0.7499911189079285
0.5,71.29,71.32,1.0,71.42,0.10980702936649323,71.45,71.43,1.0,70.51,0.7498931288719177
0.5,71.29,71.24,1.0,71.42,0.10978806018829346,71.36,71.43,1.0,70.51,0.7499237060546875
