Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,95.26,95.3,95.32,95.41,0.07306236028671265,95.42,95.4,40.81,35.69,0.8826204538345337
0.6,95.26,95.21,95.27,95.41,0.07313655316829681,95.32,95.4,41.93,35.77,0.8825516104698181
0.6,95.26,95.24,95.37,95.41,0.0730719342827797,95.35,95.4,40.84,35.81,0.8825749158859253
0.6,95.26,95.26,95.35,95.41,0.07304007560014725,95.21,95.4,39.89,35.78,0.8825549483299255
0.6,95.26,95.3,95.32,95.41,0.07305081188678741,95.36,95.4,40.11,35.74,0.8826068639755249
0.6,95.26,95.26,95.32,95.41,0.07321566343307495,95.36,95.4,41.75,35.68,0.8826285600662231
0.6,95.26,95.19,95.34,95.41,0.07317109405994415,95.22,95.4,39.76,35.81,0.8825747966766357
0.6,95.26,95.28,95.27,95.41,0.0731789693236351,95.33,95.4,40.71,35.69,0.8826394081115723
0.6,95.26,95.33,95.28,95.41,0.07311086356639862,95.32,95.4,40.3,35.69,0.8826324343681335
0.6,95.26,95.25,95.36,95.41,0.07325289398431778,95.4,95.4,38.79,35.81,0.8825969099998474
