Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,93.68,93.53,10.0,93.66,0.0509381964802742,93.63,93.66,10.0,51.3,0.9718871712684631
0.7,93.68,93.35,10.0,93.66,0.05094827339053154,93.55,93.66,10.0,51.53,0.9719204306602478
0.7,93.68,93.47,10.0,93.66,0.0510144904255867,93.52,93.66,10.0,51.11,0.9718714356422424
0.7,93.68,93.42,10.0,93.66,0.050836849957704544,93.62,93.66,10.0,51.42,0.9718637466430664
0.7,93.68,93.39,10.0,93.66,0.05089952424168587,93.53,93.66,10.0,51.24,0.9718952775001526
0.7,93.68,93.36,10.0,93.66,0.050893038511276245,93.62,93.66,10.0,51.2,0.9718812108039856
0.7,93.68,93.39,10.0,93.66,0.051004111766815186,93.56,93.66,10.0,51.34,0.9718983769416809
0.7,93.68,93.51,10.0,93.66,0.05089832469820976,93.49,93.66,10.0,51.48,0.9718607068061829
0.7,93.68,93.47,10.0,93.66,0.050937145948410034,93.58,93.66,10.0,51.23,0.9718809127807617
0.7,93.68,93.49,10.0,93.66,0.050871431827545166,93.67,93.66,10.0,51.24,0.9718667268753052
