Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,68.8,68.95,1.0,71.4,0.3466585576534271,71.32,71.43,1.0,16.85,0.9355642199516296
0.8,68.8,68.68,1.0,71.4,0.3466348648071289,71.36,71.43,1.0,16.81,0.9355733394622803
0.8,68.8,68.83,1.0,71.4,0.34661152958869934,71.45,71.43,1.0,16.84,0.935530960559845
0.8,68.8,68.89,1.0,71.4,0.34667161107063293,71.26,71.43,1.0,16.8,0.9355912804603577
0.8,68.8,68.88,1.0,71.38,0.34643495082855225,71.38,71.43,1.0,16.82,0.9355764389038086
0.8,68.8,69.0,1.0,71.41,0.34653303027153015,71.33,71.43,1.0,16.8,0.935559093952179
0.8,68.8,68.76,1.0,71.4,0.3466384708881378,71.39,71.43,1.0,16.8,0.9355717897415161
0.8,68.8,68.74,1.0,71.38,0.3464714288711548,71.37,71.43,1.0,16.83,0.9355446100234985
0.8,68.8,69.17,1.0,71.41,0.3465798497200012,71.45,71.43,1.0,16.78,0.935552179813385
0.8,68.8,68.97,1.0,71.4,0.34657299518585205,71.45,71.43,1.0,16.81,0.9355487823486328
