Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,88.87,83.79,10.0,93.69,0.7309207320213318,93.6,93.66,10.0,15.02,0.9878080487251282
0.95,88.87,83.6,10.0,93.69,0.7309790253639221,93.68,93.66,10.0,15.23,0.9878153204917908
0.95,88.87,83.22,10.0,93.7,0.7309719920158386,93.55,93.66,10.0,14.97,0.987822413444519
0.95,88.87,83.19,10.0,93.69,0.7309750318527222,93.67,93.66,10.0,15.14,0.9878126382827759
0.95,88.87,84.57,10.0,93.69,0.7309781908988953,93.65,93.66,10.0,15.12,0.9878178834915161
0.95,88.87,83.11,10.0,93.68,0.7310734987258911,93.65,93.66,10.0,14.97,0.9878221750259399
0.95,88.87,83.09,10.0,93.69,0.7309929728507996,93.64,93.66,10.0,15.01,0.9878183007240295
0.95,88.87,81.86,10.0,93.69,0.7310199737548828,93.53,93.66,10.0,15.0,0.9878259897232056
0.95,88.87,83.39,10.0,93.69,0.7310158610343933,93.54,93.66,10.0,14.97,0.9878313541412354
0.95,88.87,83.36,10.0,93.69,0.730968177318573,93.7,93.66,10.0,15.04,0.9878246188163757
