Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,74.6,74.39,74.58,76.63,0.4268113970756531,76.77,76.93,69.54,68.58,0.7198861837387085
0.6,74.6,74.46,74.54,76.66,0.4267393946647644,76.91,76.93,69.36,68.55,0.7198958396911621
0.6,74.6,74.59,74.76,76.64,0.4268544912338257,76.98,76.93,69.77,68.55,0.719896674156189
0.6,74.6,74.71,74.61,76.66,0.4267524480819702,76.97,76.93,69.42,68.55,0.7198983430862427
0.6,74.6,74.46,74.59,76.68,0.42669081687927246,76.92,76.93,69.51,68.59,0.7198681831359863
0.6,74.6,74.54,74.6,76.65,0.42675721645355225,76.88,76.93,69.55,68.53,0.7199049592018127
0.6,74.6,74.64,74.72,76.67,0.4267454445362091,76.92,76.93,69.38,68.54,0.7199614644050598
0.6,74.6,74.72,74.82,76.63,0.4268227219581604,76.99,76.93,69.68,68.55,0.7198968529701233
0.6,74.6,74.51,74.65,76.66,0.4267619252204895,76.9,76.93,69.41,68.53,0.7198994755744934
0.6,74.6,74.72,74.67,76.65,0.4267660677433014,76.96,76.93,69.79,68.53,0.7199486494064331
